"","id","price","latitude","longitude","city","name","review_scores_rating","neighbourhood_cleansed"
"1189",15200642,43,-37.9088006138888,145.096456993603,"Oakleigh","4. Charming period style home.",NA,"Monash"
"1190",4495401,50,-37.9000602255036,145.11581619017,"Oakleigh East","Bedroom in stand Alone Unit",100,"Monash"
"1191",15761983,59,-37.9231276306262,145.131664718516,"Clayton","Comfy room near Monash Uni Room 2",100,"Monash"
"1192",15207907,60,-37.8859262934776,145.174737051973,"Glen Waverley","Serene & excellent views of Dandenong ranges",91,"Monash"
"1193",16211560,56,-37.9149954147969,145.126968958176,"Clayton","Private room near to Monash",NA,"Monash"
"1194",10000335,30,-37.9169709583035,145.13809169531,"Clayton","Fully Furnished Opposite Monash Uni Clayton",NA,"Monash"
"1195",12095274,121,-37.8985043090195,145.171558261748,"Glen Waverley","Full house located in Glen Waverley",NA,"Monash"
"1196",4100006,130,-37.9155514090124,145.198901784032,"Wheelers Hill","Spacious 1 bedroom apartment ",96,"Monash"
"1197",17537909,191,-37.8660573024746,145.129967169287,"Mount Waverley","Mt Waverley Oasis",100,"Monash"
"1198",14887821,159,-37.8878528349702,145.164622992508,"Glen Waverley","SPECIAL! 2BR Apartment Glen Waverley Melbourne",99,"Monash"
"1199",13660229,48,-37.8882541258405,145.152037273392,"Glen Waverley","Cosy big room in Glen(breakfast,pickup,surcharge)",75,"Monash"
"1200",13050927,85,-37.9058602844444,145.143418457529,"Notting Hill","Relaxed apartment",NA,"Monash"
"1201",8428565,50,-37.880487048069,145.102020014654,"Chadstone","Bright room with Queen Bed",NA,"Monash"
"1202",6200347,149,-37.8657974956434,145.110007439656,"Ashwood","Elegant 2 Bed 2 Bath Townhouse",91,"Monash"
"1203",17142610,201,-37.9118504998649,145.178008545984,"Wheelers Hill","Beautiful suburb for the fun family",NA,"Monash"
"1204",16112133,145,-37.8832405748134,145.167219102519,"Glen Waverley","Cosy Villa in the heart of Glen Waverley",100,"Monash"
"1205",14851218,28,-37.9331819798162,145.188742711152,"Mulgrave","Mulgrave private room",NA,"Monash"
"1206",14000667,46,-37.9060286008094,145.141360654503,"Notting Hill","Monash Clayton Unverisity",NA,"Monash"
"1207",14064799,60,-37.8736582649391,145.171222049481,"Glen Waverley","Glen Waverley VIC 3150 Melbourne好房子",100,"Monash"
"1208",17769812,149,-37.8608261155364,145.14951556018,"Mount Waverley","3Bed 1 bath 2 Car Port , Park front house",100,"Monash"
"1209",10366116,50,-37.9245272399949,145.132436720357,"Clayton","Comfy room near Monash Uni Room 1",92,"Monash"
"1210",3158253,107,-37.8775139534313,145.100441847838,"Chadstone","neat room in modern house ",NA,"Monash"
"1211",15476238,85,-37.8691783124501,145.162543620571,"Glen Waverley","墨尔本华人区超大套房，Spacious Bedroom with Ensuite",100,"Monash"
"1212",12398495,250,-37.9111400553731,145.086141523037,"Oakleigh South","Bright, spacious room in Oakleigh",100,"Monash"
"1213",8763252,66,-37.8976675582474,145.103337449172,"Oakleigh East","Giant room, Queen & bunk beds with garden view",94,"Monash"
"1214",4042096,75,-37.9080369700787,145.112321597998,"Huntingdale","Monash Uni, Oakleigh, Clayton, loft",96,"Monash"
"1215",16877631,90,-37.8810985902746,145.165128855001,"Glen Waverley","Good accommodation in Glen Waverley",NA,"Monash"
"1216",16232851,41,-37.8928026190186,145.1641065909,"Mount Waverley","Beautiful House & Cheap Price in Best Location *_*",95,"Monash"
"1217",14341145,59,-37.9086516335399,145.127390049378,"Clayton","Student Room, Monash University Clayton Campus 1",96,"Monash"
"1218",12855129,48,-37.8604884540625,145.111070943307,"Ashwood","Great house with natural light! 安静便捷的花园洋房，自驾者的首选！",NA,"Monash"
"1219",15308426,266,-37.8861047901917,145.170843928586,"Glen Waverley","Heart of Glen waverley with best view of mountians",70,"Monash"
"1220",16864774,75,-37.8679115572134,145.10610836319,"Ashwood","One bedroom unit fully furnished",93,"Monash"
"1221",17012481,51,-37.9001068880636,145.163336101435,"Glen Waverley","这里有家的温馨和舒适",NA,"Monash"
"1222",17999841,31,-37.9189375814134,145.129095753339,"Clayton","private room near Monash Uni",NA,"Monash"
"1223",17870478,79,-37.8545642926588,145.095960095196,"Burwood","New room + luxury bathroom 会说中文",NA,"Monash"
"1224",17225004,79,-37.8872744795177,145.17991934085,"Glen Waverley","猫本·运屋 Confortable House at Glen",20,"Monash"
"1225",9115544,39,-37.9253061555908,145.11131041239,"Clayton","2 bedrooms in Clayton",NA,"Monash"
"1226",10659917,48,-37.9095336555385,145.095004847861,"Oakleigh","3. Huge delightful clean Queen room",NA,"Monash"
"1227",15313000,100,-37.9130189372831,145.18678084267,"Wheelers Hill","Private self contained comfortable apartment",NA,"Monash"
"1228",9716417,69,-37.8796519385772,145.163910206589,"Glen Waverley","Willmott's",97,"Monash"
"1229",11743009,281,-37.9041038630971,145.160239660029,"Glen Waverley","3-Bedroom Apartment - Ideal for 6",60,"Monash"
"1230",13176767,45,-37.8616634451985,145.137047403937,"Mount Waverley","Double bed Room",NA,"Monash"
"1231",437892,46,-37.9064559311452,145.121556081861,"Oakleigh East","Will feel like U never left home. ",NA,"Monash"
"1232",18000141,45,-37.8602794687232,145.14922980779,"Mount Waverley","1 room with Double Bed",NA,"Monash"
"1233",17898094,152,-37.874877997301,145.16102538555,"Glen Waverley","Central Star Glen Waverley",NA,"Monash"
"1234",43429,98,-37.8996009964628,145.114474540834,"Oakleigh East","Tranquil Javanese Studio and Pond!",96,"Monash"
"1235",17423452,48,-37.8654583073883,145.182893911679,"Glen Waverley","Spacious Bedroom with TV & Study Desk",100,"Monash"
"1236",16818758,98,-37.880236946238,145.164175162164,"Glen Waverley","楼后火车站，楼前澳洲排名第一的华人街区",87,"Monash"
"1237",11677759,220,-37.9040565121047,145.160505693847,"Glen Waverley","2 Bedroom-Apartment - Ideal for 4",NA,"Monash"
"1238",10105416,201,-37.91060183465,145.191004045797,"Wheelers Hill","In the Heart of Wheelers Hill (OAK10)",91,"Monash"
"1239",1413602,60,-37.8939463300571,145.078766015904,"Hughesdale","Singles only - privacy, garden view",95,"Monash"
"1240",13773529,33,-37.9149980448552,145.11799667181,"Clayton","Bungalow, uni, hospital, transport, bicycle, LCD",93,"Monash"
"1241",9137489,50,-37.92107327838,145.112260171786,"Clayton","Private room in family setting.",100,"Monash"
"1242",15085707,130,-37.8923668439834,145.113669704482,"Mount Waverley","good view & sport 3 bedroom house",72,"Monash"
"1243",12892182,60,-37.9190988316991,145.12842026358,"Clayton","comfortable & convenient",87,"Monash"
"1244",11876447,42,-37.9093492673149,145.09577022762,"Oakleigh","Period style, Converted Lounge room, Q bed",100,"Monash"
"1245",16219040,59,-37.9196959402056,145.116064188815,"Clayton","Spacious 1 bed apartment in Clayton",72,"Monash"
"1246",9550002,135,-37.870537189646,145.16761139963,"Glen Waverley","Walk to Trains, Food, 39 min to CBD",100,"Monash"
"1247",14203128,29,-37.9192617391124,145.142400679448,"Clayton","01步行可到大学，附近宜家，公交可到火车站购物中心",NA,"Monash"
"1248",13535651,50,-37.8601311694835,145.127778879548,"Mount Waverley","Mt Waverley Home Away From Home",95,"Monash"
"1249",17019991,48,-37.8883900810575,145.119961268527,"Mount Waverley","干净整洁的大房",96,"Monash"
"1250",15043002,50,-37.9181783830097,145.118663791304,"Clayton","Quiet and Cool place",NA,"Monash"
"1251",13590294,43,-37.8880154549213,145.151442901681,"Glen Waverley","Good big room in Glen(breakfast,pickup,surcharge)",80,"Monash"
"1252",13122234,193,-37.9035544025695,145.091761434291,"Oakleigh","New, modern and stunning 4 bedroom home",86,"Monash"
"1253",15481649,89,-37.9313206244761,145.202351803632,"Mulgrave","Brand new, self contained, private apartment.",100,"Monash"
"1254",6438002,69,-37.9019184643972,145.155807290488,"Glen Waverley","Willmott's",99,"Monash"
"1255",8240426,60,-37.9194792805352,145.131325194075,"Clayton","Luna's modern & friendly home",NA,"Monash"
"1256",14138294,59,-37.9089767105164,145.129561176305,"Clayton","Student Room, Monash University Clayton Campus",93,"Monash"
"1257",4597458,52,-37.9187768166358,145.131425017251,"Clayton","Monash Uni - Only 12 min stroll !",100,"Monash"
"1258",8429503,50,-37.9095911421662,145.12353017197,"clayton","Home in Monash",89,"Monash"
"1259",12956853,29,-37.9173992378385,145.122288721451,"Clayton","double bedroom in clayton",NA,"Monash"
"1260",4797316,80,-37.89007375146,145.082535995441,"Hughesdale","Private room in Hughesdale",NA,"Monash"
"1261",12956962,52,-37.9309641260001,145.173590085108,"Mulgrave","Quiet and comfortable",96,"Monash"
"1262",16396846,132,-37.8804867106107,145.1625235739,"Glen Waverley","Cozy, Convenient, low cost",NA,"Monash"
"1263",12456796,201,-37.9084266002482,145.19154040315,"Wheelers Hill","5 minutes drive to Monash Uni",90,"Monash"
"1264",12236224,201,-37.9093980186375,145.19197749455,"Wheelers Hill","Pearl of Wheelers Hill (OAK30)",93,"Monash"
"1265",9156174,48,-37.8706988040543,145.172356774528,"Glen Waverley","Family Lodge in Glen Waverley Rm 2",90,"Monash"
"1266",8042164,55,-37.931247518234,145.185738938895,"Mulgrave","Simple bedroom in suburban home :)",97,"Monash"
"1267",9063217,50,-37.9225439175342,145.166331860963,"Mulgrave","Spacious Bedroom with Ensuite",98,"Monash"
"1268",16693778,130,-37.8915878619204,145.165567963321,"Glen Waverley","Botanica",NA,"Monash"
"1269",17908086,50,-37.9042361382547,145.081377717933,"Hughesdale","Modern 2 bedroom Townhouse in Hughesdale",NA,"Monash"
"1270",12796499,90,-37.8822256771302,145.182201078413,"Glen Waverley","在Glen Waverley中心校区,离购物中心、火车站、公共交通近",NA,"Monash"
"1271",17515769,42,-37.9049656745378,145.084813140568,"Hughesdale","Singles only, closed to Oakleigh Station",NA,"Monash"
"1272",16499767,35,-37.922844543834,145.122019898572,"Clayton","Nice and Cozy room in Clayton",100,"Monash"
"1273",9717773,79,-37.8921839672517,145.189515542177,"Glen Waverley","$79 Double/$49 Single",80,"Monash"
"1274",12371473,41,-37.8999804673376,145.092022776803,"Oakleigh","Right at the heart of Oakleigh",100,"Monash"
"1275",7751196,41,-37.9152545715195,145.120674665439,"Clayton","BedRmsNearMonashUni/ClaytonStation",NA,"Monash"
"1276",15746592,140,-37.8932887547677,145.141564577239,"Mount Waverley","Golden location in Mount Waverly",82,"Monash"
"1277",14661217,60,-37.9167196450713,145.141850245777,"Clayton","Fully furnished studio in Clayton",NA,"Monash"
"1278",17045151,55,-37.8826950021872,145.112931053797,"Mount Waverley","Self contained studio room for short stay",100,"Monash"
"1279",12503859,80,-37.9105979092864,145.104578424742,"Oakleigh","Amazing apartment for share",NA,"Monash"
"1280",11422548,75,-37.8689737134039,145.16250988767,"Glen Waverley","Friendly house in Glen Waverley, 5 star stay!",100,"Monash"
"1281",3918737,350,-37.8889718562779,145.163771956369,"Glen Waverley","Apartments 0f Waverley are Quiet",100,"Monash"
"1282",15649926,75,-37.8703504564308,145.162575278877,"Glen Waverley","Inviting and central location in Glen Waverley",100,"Monash"
"1283",17910945,37,-37.8756689097857,145.093521062033,"Chadstone","Private Room near Holmesglen Tafe",NA,"Monash"
"1284",4148805,299,-37.8813095030407,145.160275653426,"Glen Waverley","Orange Serviced Apartment",100,"Monash"
"1285",16010831,59,-37.9109938123346,145.127962150735,"Clayton","Monash University Clayton Campus Private Room",100,"Monash"
"1286",12406547,41,-37.9229460251938,145.123878374715,"Clayton","Close to MMC and railways.",70,"Monash"
"1287",9654118,55,-37.9275611356534,145.172806327734,"Mulgrave","Private room with double bed.",98,"Monash"
"1288",12275866,60,-37.8973843317873,145.108861673883,"Oakleigh East","Master with Ensuite, Oakleigh",88,"Monash"
"1289",17845586,94,-37.8549702971792,145.09711436391,"Burwood","MASTER room + PRIVATE bathroom + walkin robe 会说中文",NA,"Monash"
"1290",8212751,240,-37.9021918324242,145.158703117656,"Glen Waverley","Spacious 3 Bedroom Apartment for 6",NA,"Monash"
"1291",15223056,35,-37.9109042176606,145.12656370225,"Clayton","Private Room Close to Uni.",100,"Monash"
"1292",13980131,216,-37.9197765676224,145.129525933953,"Clayton","Comfy&Convenient, Park&University",84,"Monash"
"1293",14865033,24,-37.9247114592744,145.121971205595,"Clayton","A new townhouse 2 minutes walk to Clayton station",NA,"Monash"
"1294",12472991,258,-37.8753737194863,145.182260686148,"Glen Waverley","Little Paradise in a Quiet Crt",95,"Monash"
"1295",8508208,50,-37.9274776249977,145.111954830835,"Clayton South","2 spacious, clean and bright sun lit rooms",100,"Monash"
"1296",14508394,52,-37.865981217785,145.138424542864,"Mount Waverley","beautifull basic room in a quiet neighborhood",NA,"Monash"
"1297",13398350,135,-37.9014130598066,145.144422923615,"Notting Hill","Stylish, Cosy two bedroom apartment",91,"Monash"
"1298",10707731,41,-37.8756262144772,145.101986780523,"Chadstone","Private room, near holmesglen and 24x7 woolworths",90,"Monash"
"1299",15397272,128,-37.9063661792419,145.148954313251,"Notting Hill","Walk to Monash University",99,"Monash"
"1300",15000511,300,-37.8635368331659,145.125023154397,"Mount Waverley","Spacious,comfortable lovely house",92,"Monash"
"1301",7990095,198,-37.8962436385502,145.115858277687,"Mount Waverley","Executive Living in Mt. Waverley",95,"Monash"
"1302",8463341,998,-37.9195628190394,145.11130063559,"Oakleigh South","Forevery",NA,"Monash"
"1303",6107210,48,-37.8682964981199,145.111111173249,"Ashwood","Comfort & design & dogs near park",97,"Monash"
"1304",9597406,60,-37.9242886267708,145.107111494506,"Oakleigh South","cleaning and comfortable 1",95,"Monash"
"1305",15526881,55,-37.9062918510427,145.075031171097,"Hughesdale","靠近Monash大学和南半球最大的购物中心（Chadstone ）舒适明亮的房间",96,"Monash"
"1306",999305,46,-37.9195236588291,145.131105322505,"Clayton","Stroll to Monash Uni, Clayton. Melb",100,"Monash"
"1307",12855158,100,-37.8619328193047,145.109255666509,"Ashwood","Garden viewing house！花园景观别墅（带泳池)",NA,"Monash"
"1308",7723277,59,-37.9226620523586,145.113519795919,"Clayton","PG offer with 3 times Indian Food",NA,"Monash"
"1309",14938739,52,-37.8726499159417,145.104636426008,"Chadstone","Quiet place in Chadstone",100,"Monash"
"1310",10282806,59,-37.8590420080047,145.123983883403,"Mount Waverley","Spacious, Sunny and Private",93,"Monash"
"1311",9724069,208,-37.8589501265313,145.116869728945,"Mount Waverley","Beautiful family living with views",96,"Monash"
"1312",15695001,46,-37.8918246127842,145.189874088728,"Wheelers Hill, Victoria, AU","Room B Private romance room in Golden Mile WH/Glen",95,"Monash"
"1313",16678069,48,-37.9069106091052,145.095890561302,"Oakleigh","2.Luxury modern Queen room in large luxurious home",NA,"Monash"
"1314",8155002,46,-37.9056202332877,145.144173202068,"Notting Hill","Next to Monash Clayton Campus",NA,"Monash"
"1315",6651426,125,-37.9024859940145,145.143070260822,"Notting Hill","The Nott Pad, King Bed & Spa, Relax",98,"Monash"
"1316",6946255,46,-37.8653021041341,145.134742182769,"Mount Waverley","Cosy Room en route to everything",94,"Monash"
"1317",8076997,48,-37.9045656998608,145.141736396271,"Notting Hill","NottingHill Apt so close to Monash",95,"Monash"
"1318",17101432,43,-37.8824688440599,145.132111561384,"Mount Waverley","Comfy unit double bedroom",NA,"Monash"
"1319",12840697,48,-37.8601572934826,145.119622416408,"Mount Waverley","Convenient and spacious!",98,"Monash"
"1320",12615526,128,-37.8822908984186,145.160348727144,"Glen Waverley","Golden location in Glen Waverley",95,"Monash"
"1321",12612505,50,-37.9277423690076,145.172935347451,"Mulgrave","Private room with king single bed.",99,"Monash"
"1322",10253084,94,-37.9062535310692,145.116639029762,"Oakleigh East","Spacious apartment near Monash Uni & Chadstone",96,"Monash"
"1323",13497989,50,-37.9063251990592,145.079741536324,"Hughesdale","Modern + Cosy  Bedroom",NA,"Monash"
"1324",17914051,68,-37.8593628202212,145.142443742464,"Mount Waverley","舒适宜人的家",NA,"Monash"
"1325",17593550,149,-37.8802547516161,145.163375532111,"Glen Waverley","Ikon Apartment on Kingsway Glen Waverley",NA,"Monash"
"1326",13931464,212,-37.8700869665358,145.150421005518,"Glen Waverley","Modern& Beauty Unit, Prime Location, Glen Waverly",95,"Monash"
"1327",15397143,168,-37.8925684201858,145.187843646605,"Wheelers Hill","Golden Mile in Wheelers Hill",98,"Monash"
"1328",4978877,100,-37.8754239611836,145.128723536767,"Mount Waverley","1 bedroom king bed $100 per night",80,"Monash"
"1329",11594092,89,-37.8664610401158,145.13604198632,"Mount Waverley","Luxury Private Master room",100,"Monash"
"1330",9595259,92,-37.8642904835892,145.095201782873,"Ashwood","Melbourne stylish private bungalow",98,"Monash"
"1331",15100258,100,-37.9192477412907,145.137867546378,"Clayton","Newly renovated 1 Room for rent",NA,"Monash"
"1332",11399035,45,-37.9040576993191,145.142300997994,"Notting Hill","Fully furnished ensuite bedroom",NA,"Monash"
"1333",2129665,100,-37.8683917952528,145.163320593617,"Glen Waverley","5 Star Room + Bathroom - Single/Couple/Executives",100,"Monash"
